n° 	mediumBlock 	mediumBest
836 	0.791288 	0.890165
837 	0.778881 	0.890165
838 	0.784554 	0.890165
839 	0.781506 	0.890165
840 	0.789226 	0.890165
841 	0.787045 	0.890165
842 	0.782698 	0.890165
843 	0.782801 	0.890165
844 	0.795892 	0.890165
845 	0.780604 	0.890165
846 	0.807049 	0.890165
847 	0.781135 	0.890165
848 	0.786548 	0.890165
849 	0.790663 	0.890165
850 	0.779204 	0.890165
851 	0.798322 	0.890165
852 	0.781583 	0.890165
853 	0.778787 	0.890165
854 	0.783111 	0.890165
855 	0.788150 	0.890165
856 	0.789868 	0.890165
857 	0.789807 	0.890165
858 	0.799505 	0.890165
859 	0.783319 	0.890165
860 	0.788704 	0.890165
861 	0.782491 	0.890165
862 	0.787083 	0.890165
863 	0.793524 	0.890165
864 	0.796420 	0.890165
865 	0.791414 	0.890165
866 	0.789884 	0.890165
867 	0.788876 	0.890165
868 	0.787566 	0.890165
869 	0.786923 	0.890165
870 	0.786801 	0.890165
871 	0.782795 	0.890165
872 	0.796533 	0.890165
873 	0.789557 	0.890165
874 	0.789069 	0.890165
875 	0.787634 	0.890165
876 	0.793763 	0.890165
877 	0.792712 	0.890165
878 	0.787632 	0.890165
879 	0.788412 	0.890165
880 	0.778735 	0.890165
881 	0.788680 	0.890165
882 	0.789519 	0.890165
883 	0.798632 	0.890165
884 	0.778228 	0.890165
885 	0.790861 	0.890165
886 	0.792008 	0.890165
887 	0.792872 	0.890165
888 	0.793132 	0.890165
889 	0.785580 	0.890165
890 	0.784764 	0.890165
891 	0.795344 	0.890165
892 	0.792796 	0.890165
893 	0.784132 	0.890165
894 	0.783381 	0.890165
895 	0.795763 	0.890165
896 	0.779735 	0.890165
897 	0.791062 	0.890165
898 	0.800589 	0.890165
899 	0.784278 	0.890165
900 	0.790743 	0.890165
901 	0.781440 	0.890165
902 	0.790146 	0.890165
903 	0.788612 	0.890165
904 	0.790151 	0.890165
905 	0.786321 	0.890165
906 	0.783417 	0.890165
907 	0.780325 	0.890165
908 	0.793009 	0.890165
909 	0.781770 	0.890165
910 	0.791881 	0.890165
911 	0.781912 	0.890165
